"nrricode","year","forest","count","count1","count2","count3","count.add","samples","ave","abbrev","forestN"
452,1998,9020,36,21,3,12,36,387,0.0930232558139535,"GCFL","Chequamegon"
452,1997,9020,42,27,4,11,42,390,0.107692307692308,"GCFL","Chequamegon"
452,1998,9030,32,15,8,9,32,383,0.0835509138381201,"GCFL","Chippewa"
452,2002,9020,62,30,11,21,62,390,0.158974358974359,"GCFL","Chequamegon"
452,2003,9090,10,6,2,2,10,491,0.0203665987780041,"GCFL","Superior"
452,2003,9030,26,16,3,7,26,393,0.0661577608142494,"GCFL","Chippewa"
452,2009,9030,12,7,0,5,12,390,0.0307692307692308,"GCFL","Chippewa"
452,2010,9020,41,17,9,15,41,361,0.113573407202216,"GCFL","Chequamegon"
452,2012,9090,6,2,0,4,6,556,0.0107913669064748,"GCFL","Superior"
452,2001,9030,31,15,3,13,31,390,0.0794871794871795,"GCFL","Chippewa"
452,1996,9030,31,20,3,8,31,391,0.0792838874680307,"GCFL","Chippewa"
452,2004,9090,4,1,0,3,4,470,0.00851063829787234,"GCFL","Superior"
452,2005,9030,13,5,1,7,13,389,0.0334190231362468,"GCFL","Chippewa"
452,1996,9020,63,39,11,13,63,391,0.161125319693095,"GCFL","Chequamegon"
452,2004,9020,44,22,7,15,44,381,0.115485564304462,"GCFL","Chequamegon"
452,1999,9020,60,30,13,17,60,385,0.155844155844156,"GCFL","Chequamegon"
452,1995,9030,29,13,6,10,29,390,0.0743589743589744,"GCFL","Chippewa"
452,1997,9090,13,4,2,7,13,487,0.026694045174538,"GCFL","Superior"
452,2005,9020,27,16,5,6,27,383,0.0704960835509138,"GCFL","Chequamegon"
452,2011,9030,16,12,1,3,16,383,0.0417754569190601,"GCFL","Chippewa"
452,2008,9090,24,10,5,9,24,557,0.0430879712746858,"GCFL","Superior"
452,2003,9020,47,25,7,15,47,387,0.121447028423773,"GCFL","Chequamegon"
452,2001,9090,4,4,0,0,4,491,0.00814663951120163,"GCFL","Superior"
452,2002,9030,32,14,5,13,32,393,0.0814249363867685,"GCFL","Chippewa"
452,2012,9030,13,5,2,6,13,362,0.0359116022099447,"GCFL","Chippewa"
452,1995,9090,10,4,2,4,10,488,0.0204918032786885,"GCFL","Superior"
452,2006,9030,24,16,2,6,24,391,0.061381074168798,"GCFL","Chippewa"
452,1999,9030,31,16,6,9,31,396,0.0782828282828283,"GCFL","Chippewa"
452,2000,9030,42,25,5,12,42,393,0.106870229007634,"GCFL","Chippewa"
452,1998,9090,4,3,0,1,4,486,0.00823045267489712,"GCFL","Superior"
452,2007,9030,24,4,8,12,24,389,0.0616966580976864,"GCFL","Chippewa"
452,2007,9090,7,1,2,4,7,487,0.0143737166324435,"GCFL","Superior"
452,1997,9030,28,11,5,12,28,393,0.0712468193384224,"GCFL","Chippewa"
452,2002,9090,3,3,0,0,3,489,0.00613496932515337,"GCFL","Superior"
452,2008,9020,43,23,4,16,43,380,0.113157894736842,"GCFL","Chequamegon"
452,1996,9090,8,3,3,2,8,482,0.016597510373444,"GCFL","Superior"
452,2013,9090,1,0,0,1,1,563,0.00177619893428064,"GCFL","Superior"
452,2009,9090,3,1,0,2,3,553,0.0054249547920434,"GCFL","Superior"
459,2001,9030,17,10,1,6,17,390,0.0435897435897436,"OSFL","Chippewa"
459,2004,9020,1,0,1,0,1,381,0.0026246719160105,"OSFL","Chequamegon"
459,2013,9030,5,3,0,2,5,390,0.0128205128205128,"OSFL","Chippewa"
459,2004,9030,15,14,1,0,15,395,0.0379746835443038,"OSFL","Chippewa"
459,2006,9020,2,1,0,1,2,388,0.00515463917525773,"OSFL","Chequamegon"
459,1995,9030,10,8,2,0,10,390,0.0256410256410256,"OSFL","Chippewa"
459,2011,9090,3,3,0,0,3,538,0.00557620817843866,"OSFL","Superior"
459,1996,9090,3,3,0,0,3,482,0.00622406639004149,"OSFL","Superior"
459,1998,9030,22,16,2,4,22,383,0.0574412532637076,"OSFL","Chippewa"
459,2003,9020,5,2,1,2,5,387,0.0129198966408269,"OSFL","Chequamegon"
459,1995,9020,1,1,0,0,1,385,0.0025974025974026,"OSFL","Chequamegon"
459,2010,9090,4,3,0,1,4,535,0.00747663551401869,"OSFL","Superior"
459,2013,9090,7,3,1,3,7,563,0.0124333925399645,"OSFL","Superior"
459,2007,9030,13,8,2,3,13,389,0.0334190231362468,"OSFL","Chippewa"
459,1996,9030,5,3,0,2,5,391,0.0127877237851662,"OSFL","Chippewa"
459,2008,9030,9,7,1,1,9,361,0.0249307479224377,"OSFL","Chippewa"
459,1998,9090,1,1,0,0,1,486,0.00205761316872428,"OSFL","Superior"
459,2009,9030,4,2,1,1,4,390,0.0102564102564103,"OSFL","Chippewa"
459,2002,9020,9,7,1,1,9,390,0.0230769230769231,"OSFL","Chequamegon"
459,2000,9090,3,2,0,1,3,484,0.00619834710743802,"OSFL","Superior"
459,2005,9030,13,9,1,3,13,389,0.0334190231362468,"OSFL","Chippewa"
459,1995,9090,4,2,1,1,4,488,0.00819672131147541,"OSFL","Superior"
459,2009,9020,1,1,0,0,1,381,0.0026246719160105,"OSFL","Chequamegon"
459,1996,9020,6,2,1,3,6,391,0.0153452685421995,"OSFL","Chequamegon"
459,2007,9090,10,8,0,2,10,487,0.0205338809034908,"OSFL","Superior"
459,1997,9090,1,1,0,0,1,487,0.00205338809034908,"OSFL","Superior"
459,2003,9090,4,4,0,0,4,491,0.00814663951120163,"OSFL","Superior"
459,2004,9090,9,5,2,2,9,470,0.0191489361702128,"OSFL","Superior"
459,2003,9030,13,8,2,3,13,393,0.0330788804071247,"OSFL","Chippewa"
459,1997,9020,1,1,0,0,1,390,0.00256410256410256,"OSFL","Chequamegon"
459,2001,9020,5,5,0,0,5,389,0.012853470437018,"OSFL","Chequamegon"
459,2002,9030,6,3,0,3,6,393,0.0152671755725191,"OSFL","Chippewa"
459,1999,9090,6,4,2,0,6,487,0.0123203285420945,"OSFL","Superior"
459,2010,9020,2,2,0,0,2,361,0.00554016620498615,"OSFL","Chequamegon"
459,2012,9030,1,0,0,1,1,362,0.00276243093922652,"OSFL","Chippewa"
459,2001,9090,5,2,1,2,5,491,0.010183299389002,"OSFL","Superior"
459,2007,9020,1,0,0,1,1,378,0.00264550264550265,"OSFL","Chequamegon"
459,2009,9090,3,2,0,1,3,553,0.0054249547920434,"OSFL","Superior"
459,2010,9030,3,2,0,1,3,350,0.00857142857142857,"OSFL","Chippewa"
459,2000,9020,13,7,3,3,13,375,0.0346666666666667,"OSFL","Chequamegon"
459,1999,9030,2,0,1,1,2,396,0.00505050505050505,"OSFL","Chippewa"
459,2000,9030,10,8,0,2,10,393,0.0254452926208651,"OSFL","Chippewa"
459,1999,9020,0,0,0,0,1,385,0,"OSFL","Chequamegon"
459,1997,9030,13,7,5,1,13,393,0.0330788804071247,"OSFL","Chippewa"
459,1998,9020,3,2,0,1,3,387,0.00775193798449612,"OSFL","Chequamegon"
459,2008,9090,8,5,0,3,8,557,0.0143626570915619,"OSFL","Superior"
459,2005,9020,4,1,2,1,4,383,0.010443864229765,"OSFL","Chequamegon"
459,2008,9020,5,5,0,0,5,380,0.0131578947368421,"OSFL","Chequamegon"
459,2005,9090,10,8,0,2,10,485,0.0206185567010309,"OSFL","Superior"
459,2006,9090,3,0,2,1,3,475,0.00631578947368421,"OSFL","Superior"
459,2011,9030,13,10,1,2,13,383,0.0339425587467363,"OSFL","Chippewa"
459,2002,9090,4,3,0,1,4,489,0.0081799591002045,"OSFL","Superior"
459,2012,9090,2,1,0,1,2,556,0.00359712230215827,"OSFL","Superior"
459,2006,9030,8,5,0,3,8,391,0.020460358056266,"OSFL","Chippewa"
461,2011,9030,76,54,9,13,76,383,0.198433420365535,"EAWP","Chippewa"
461,2009,9030,140,91,24,25,140,390,0.358974358974359,"EAWP","Chippewa"
461,2000,9090,22,10,5,7,22,484,0.0454545454545455,"EAWP","Superior"
461,2000,9030,145,95,21,29,145,393,0.368956743002545,"EAWP","Chippewa"
461,2007,9020,103,63,16,24,103,378,0.272486772486772,"EAWP","Chequamegon"
461,2011,9090,14,9,1,4,14,538,0.0260223048327138,"EAWP","Superior"
461,1996,9020,101,60,18,23,101,391,0.258312020460358,"EAWP","Chequamegon"
461,2013,9090,32,19,5,8,32,563,0.0568383658969805,"EAWP","Superior"
461,2006,9090,20,10,7,3,20,475,0.0421052631578947,"EAWP","Superior"
461,2004,9030,119,79,19,21,119,395,0.30126582278481,"EAWP","Chippewa"
461,2007,9030,131,81,15,35,131,389,0.336760925449871,"EAWP","Chippewa"
461,1997,9090,30,16,6,8,30,487,0.0616016427104723,"EAWP","Superior"
461,2000,9020,95,53,17,25,95,375,0.253333333333333,"EAWP","Chequamegon"
461,2005,9090,33,18,3,12,33,485,0.0680412371134021,"EAWP","Superior"
461,2001,9090,21,11,3,7,21,491,0.0427698574338086,"EAWP","Superior"
461,1995,9030,114,66,23,25,114,390,0.292307692307692,"EAWP","Chippewa"
461,1995,9090,32,15,10,7,32,488,0.0655737704918033,"EAWP","Superior"
461,2008,9030,114,64,14,36,114,361,0.315789473684211,"EAWP","Chippewa"
461,2008,9020,83,50,13,20,83,380,0.218421052631579,"EAWP","Chequamegon"
461,2002,9030,121,78,21,22,121,393,0.307888040712468,"EAWP","Chippewa"
461,1998,9090,23,14,3,6,23,486,0.0473251028806584,"EAWP","Superior"
461,2007,9090,24,14,2,8,24,487,0.0492813141683778,"EAWP","Superior"
461,2012,9030,104,69,12,23,104,362,0.287292817679558,"EAWP","Chippewa"
461,1997,9020,107,67,20,20,107,390,0.274358974358974,"EAWP","Chequamegon"
461,1995,9020,130,75,23,32,130,385,0.337662337662338,"EAWP","Chequamegon"
461,2003,9030,149,99,19,31,149,393,0.379134860050891,"EAWP","Chippewa"
461,2003,9090,36,23,7,6,36,491,0.0733197556008147,"EAWP","Superior"
461,2010,9020,68,49,7,12,68,361,0.188365650969529,"EAWP","Chequamegon"
461,2002,9090,28,16,6,6,28,489,0.0572597137014315,"EAWP","Superior"
461,2010,9030,56,41,7,8,56,350,0.16,"EAWP","Chippewa"
461,1999,9020,104,67,16,21,104,385,0.27012987012987,"EAWP","Chequamegon"
461,1998,9020,106,61,16,29,106,387,0.27390180878553,"EAWP","Chequamegon"
461,2001,9030,116,72,20,24,116,390,0.297435897435897,"EAWP","Chippewa"
461,2012,9090,20,13,4,3,20,556,0.0359712230215827,"EAWP","Superior"
461,1996,9090,29,19,5,5,29,482,0.0601659751037344,"EAWP","Superior"
461,2004,9020,92,67,7,18,92,381,0.241469816272966,"EAWP","Chequamegon"
461,1999,9090,38,23,6,9,38,487,0.0780287474332649,"EAWP","Superior"
461,2010,9090,32,24,3,5,32,535,0.0598130841121495,"EAWP","Superior"
461,2013,9030,105,66,21,18,105,390,0.269230769230769,"EAWP","Chippewa"
461,2002,9020,106,62,16,28,106,390,0.271794871794872,"EAWP","Chequamegon"
461,2005,9030,99,62,16,21,99,389,0.254498714652956,"EAWP","Chippewa"
461,1996,9030,101,67,15,19,101,391,0.258312020460358,"EAWP","Chippewa"
461,2001,9020,87,52,13,22,87,389,0.223650385604113,"EAWP","Chequamegon"
461,2006,9020,85,54,7,24,85,388,0.219072164948454,"EAWP","Chequamegon"
461,2009,9020,102,60,13,29,102,381,0.267716535433071,"EAWP","Chequamegon"
461,2004,9090,23,19,0,4,23,470,0.048936170212766,"EAWP","Superior"
461,2009,9090,38,15,9,14,38,553,0.0687160940325497,"EAWP","Superior"
461,1998,9030,105,67,13,25,105,383,0.274151436031332,"EAWP","Chippewa"
461,2008,9090,36,21,4,11,36,557,0.0646319569120287,"EAWP","Superior"
461,2006,9030,89,62,11,16,89,391,0.227621483375959,"EAWP","Chippewa"
461,1997,9030,91,65,11,15,91,393,0.231552162849873,"EAWP","Chippewa"
461,2005,9020,81,55,7,19,81,383,0.211488250652742,"EAWP","Chequamegon"
461,1999,9030,113,85,10,18,113,396,0.285353535353535,"EAWP","Chippewa"
461,2003,9020,95,67,11,17,95,387,0.245478036175711,"EAWP","Chequamegon"
463,2013,9030,57,42,5,10,57,390,0.146153846153846,"YBFL","Chippewa"
463,2002,9020,54,37,4,13,54,390,0.138461538461538,"YBFL","Chequamegon"
463,2007,9090,142,95,12,35,142,487,0.291581108829569,"YBFL","Superior"
463,2008,9090,122,72,19,31,122,557,0.21903052064632,"YBFL","Superior"
463,2000,9090,120,85,13,22,120,484,0.247933884297521,"YBFL","Superior"
463,2002,9090,188,130,23,35,188,489,0.384458077709611,"YBFL","Superior"
463,2010,9020,49,30,8,11,49,361,0.135734072022161,"YBFL","Chequamegon"
463,2010,9030,18,7,5,6,18,350,0.0514285714285714,"YBFL","Chippewa"
463,2011,9030,34,20,5,9,34,383,0.0887728459530026,"YBFL","Chippewa"
463,1997,9030,33,23,5,5,33,393,0.083969465648855,"YBFL","Chippewa"
463,2012,9090,116,90,13,13,116,556,0.20863309352518,"YBFL","Superior"
463,2005,9090,125,70,14,41,125,485,0.257731958762887,"YBFL","Superior"
463,2004,9090,160,106,24,30,160,470,0.340425531914894,"YBFL","Superior"
463,2004,9030,41,18,11,12,41,395,0.10379746835443,"YBFL","Chippewa"
463,2010,9090,78,50,12,16,78,535,0.145794392523364,"YBFL","Superior"
463,2008,9020,31,14,6,11,31,380,0.0815789473684211,"YBFL","Chequamegon"
463,1995,9030,40,21,14,5,40,390,0.102564102564103,"YBFL","Chippewa"
463,2002,9030,39,29,6,4,39,393,0.099236641221374,"YBFL","Chippewa"
463,2013,9090,186,125,34,27,186,563,0.330373001776199,"YBFL","Superior"
463,2007,9030,48,24,9,15,48,389,0.123393316195373,"YBFL","Chippewa"
463,1996,9020,68,39,18,11,68,391,0.173913043478261,"YBFL","Chequamegon"
463,1999,9020,23,17,4,2,23,385,0.0597402597402597,"YBFL","Chequamegon"
463,2012,9030,15,9,3,3,15,362,0.0414364640883978,"YBFL","Chippewa"
463,1995,9090,91,63,11,17,91,488,0.186475409836066,"YBFL","Superior"
463,2007,9020,70,39,12,19,70,378,0.185185185185185,"YBFL","Chequamegon"
463,2001,9030,34,18,4,12,34,390,0.0871794871794872,"YBFL","Chippewa"
463,2004,9020,52,40,2,10,52,381,0.136482939632546,"YBFL","Chequamegon"
463,2006,9090,68,45,4,19,68,475,0.143157894736842,"YBFL","Superior"
463,1999,9030,16,7,2,7,16,396,0.0404040404040404,"YBFL","Chippewa"
463,1997,9090,132,76,23,33,132,487,0.271047227926078,"YBFL","Superior"
463,1995,9020,53,25,16,12,53,385,0.137662337662338,"YBFL","Chequamegon"
463,2005,9030,64,35,11,18,64,389,0.16452442159383,"YBFL","Chippewa"
463,2011,9090,90,57,16,17,90,538,0.16728624535316,"YBFL","Superior"
463,1998,9030,49,25,8,16,49,383,0.127937336814621,"YBFL","Chippewa"
463,2003,9020,47,29,4,14,47,387,0.121447028423773,"YBFL","Chequamegon"
463,1999,9090,52,32,8,12,52,487,0.106776180698152,"YBFL","Superior"
463,2003,9090,77,49,13,15,77,491,0.156822810590631,"YBFL","Superior"
463,2008,9030,27,13,2,12,27,361,0.074792243767313,"YBFL","Chippewa"
463,2001,9090,138,88,25,25,138,491,0.281059063136456,"YBFL","Superior"
463,1998,9090,129,84,23,22,129,486,0.265432098765432,"YBFL","Superior"
463,1996,9030,37,19,9,9,37,391,0.0946291560102302,"YBFL","Chippewa"
463,2003,9030,24,15,5,4,24,393,0.0610687022900763,"YBFL","Chippewa"
463,2000,9020,69,47,7,15,69,375,0.184,"YBFL","Chequamegon"
463,1998,9020,57,40,8,9,57,387,0.147286821705426,"YBFL","Chequamegon"
463,2009,9090,80,54,11,15,80,553,0.144665461121157,"YBFL","Superior"
463,2006,9020,46,29,3,14,46,388,0.118556701030928,"YBFL","Chequamegon"
463,2001,9020,53,39,9,5,53,389,0.136246786632391,"YBFL","Chequamegon"
463,2006,9030,37,20,9,8,37,391,0.0946291560102302,"YBFL","Chippewa"
463,2009,9030,14,4,4,6,14,390,0.0358974358974359,"YBFL","Chippewa"
463,1997,9020,61,39,10,12,61,390,0.156410256410256,"YBFL","Chequamegon"
463,2009,9020,20,13,2,5,20,381,0.05249343832021,"YBFL","Chequamegon"
463,2005,9020,29,14,4,11,29,383,0.0757180156657963,"YBFL","Chequamegon"
463,1996,9090,162,109,30,23,162,482,0.336099585062241,"YBFL","Superior"
463,2000,9030,25,13,4,8,25,393,0.0636132315521628,"YBFL","Chippewa"
466,2004,9030,49,31,9,9,49,395,0.124050632911392,"ALFL","Chippewa"
466,2001,9090,54,33,9,12,54,491,0.109979633401222,"ALFL","Superior"
466,2007,9020,94,56,16,22,94,378,0.248677248677249,"ALFL","Chequamegon"
466,2005,9030,34,21,3,10,34,389,0.0874035989717224,"ALFL","Chippewa"
466,2004,9090,58,36,8,14,58,470,0.123404255319149,"ALFL","Superior"
466,2001,9020,59,33,7,19,59,389,0.151670951156812,"ALFL","Chequamegon"
466,2003,9090,63,46,5,12,63,491,0.128309572301426,"ALFL","Superior"
466,2013,9090,77,40,14,23,77,563,0.136767317939609,"ALFL","Superior"
466,1997,9090,36,20,9,7,36,487,0.0739219712525667,"ALFL","Superior"
466,2003,9030,43,34,3,6,43,393,0.10941475826972,"ALFL","Chippewa"
466,2013,9030,37,17,6,14,37,390,0.0948717948717949,"ALFL","Chippewa"
466,2008,9090,90,55,12,23,90,557,0.161579892280072,"ALFL","Superior"
466,1999,9090,54,34,11,9,54,487,0.11088295687885,"ALFL","Superior"
466,2002,9020,92,66,11,15,92,390,0.235897435897436,"ALFL","Chequamegon"
466,1996,9090,45,31,7,7,45,482,0.0933609958506224,"ALFL","Superior"
466,2000,9030,29,15,4,10,29,393,0.0737913486005089,"ALFL","Chippewa"
466,1998,9020,77,47,10,20,77,387,0.198966408268734,"ALFL","Chequamegon"
466,2002,9090,76,47,10,19,76,489,0.155419222903885,"ALFL","Superior"
466,1998,9030,33,18,6,9,33,383,0.0861618798955614,"ALFL","Chippewa"
466,2003,9020,91,64,14,13,91,387,0.235142118863049,"ALFL","Chequamegon"
466,2005,9090,54,38,7,9,54,485,0.111340206185567,"ALFL","Superior"
466,1998,9090,53,30,10,13,53,486,0.109053497942387,"ALFL","Superior"
466,2001,9030,29,15,4,10,29,390,0.0743589743589744,"ALFL","Chippewa"
466,2006,9090,41,24,5,12,41,475,0.0863157894736842,"ALFL","Superior"
466,2006,9030,41,20,4,17,41,391,0.104859335038363,"ALFL","Chippewa"
466,1995,9030,25,13,6,6,25,390,0.0641025641025641,"ALFL","Chippewa"
466,2005,9020,90,56,12,22,90,383,0.234986945169713,"ALFL","Chequamegon"
466,2010,9030,7,4,1,2,7,350,0.02,"ALFL","Chippewa"
466,2011,9030,17,10,6,1,17,383,0.0443864229765013,"ALFL","Chippewa"
466,2008,9020,69,47,8,14,69,380,0.181578947368421,"ALFL","Chequamegon"
466,2011,9090,60,43,7,10,60,538,0.111524163568773,"ALFL","Superior"
466,2009,9030,44,22,10,12,44,390,0.112820512820513,"ALFL","Chippewa"
466,2012,9090,79,52,15,12,79,556,0.142086330935252,"ALFL","Superior"
466,2007,9030,17,9,2,6,17,389,0.0437017994858612,"ALFL","Chippewa"
466,1997,9020,53,31,6,16,53,390,0.135897435897436,"ALFL","Chequamegon"
466,2000,9020,70,52,4,14,70,375,0.186666666666667,"ALFL","Chequamegon"
466,2006,9020,70,39,12,19,70,388,0.180412371134021,"ALFL","Chequamegon"
466,2008,9030,27,12,4,11,27,361,0.074792243767313,"ALFL","Chippewa"
466,2000,9090,33,19,8,6,33,484,0.0681818181818182,"ALFL","Superior"
466,2002,9030,35,20,5,10,35,393,0.089058524173028,"ALFL","Chippewa"
466,2012,9030,18,11,4,3,18,362,0.0497237569060773,"ALFL","Chippewa"
466,2010,9020,72,49,5,18,72,361,0.199445983379501,"ALFL","Chequamegon"
466,2009,9090,96,61,15,20,96,553,0.173598553345389,"ALFL","Superior"
466,2009,9020,96,58,18,20,96,381,0.251968503937008,"ALFL","Chequamegon"
466,2004,9020,94,77,8,9,94,381,0.246719160104987,"ALFL","Chequamegon"
466,1999,9020,51,31,11,9,51,385,0.132467532467532,"ALFL","Chequamegon"
466,2010,9090,19,14,2,3,19,535,0.0355140186915888,"ALFL","Superior"
466,2007,9090,65,38,11,16,65,487,0.13347022587269,"ALFL","Superior"
466,1996,9020,58,32,12,14,58,391,0.148337595907928,"ALFL","Chequamegon"
466,1999,9030,20,10,2,8,20,396,0.0505050505050505,"ALFL","Chippewa"
466,1995,9090,49,38,3,8,49,488,0.100409836065574,"ALFL","Superior"
466,1997,9030,42,26,5,11,42,393,0.106870229007634,"ALFL","Chippewa"
466,1995,9020,51,38,6,7,51,385,0.132467532467532,"ALFL","Chequamegon"
466,1996,9030,18,14,4,0,18,391,0.0460358056265985,"ALFL","Chippewa"
467,2010,9030,168,130,15,23,168,350,0.48,"LEFL","Chippewa"
467,2003,9020,146,115,11,20,146,387,0.377260981912145,"LEFL","Chequamegon"
467,1996,9020,148,106,17,25,148,391,0.378516624040921,"LEFL","Chequamegon"
467,2005,9090,127,94,11,22,127,485,0.261855670103093,"LEFL","Superior"
467,1999,9030,260,229,11,20,260,396,0.656565656565657,"LEFL","Chippewa"
467,2009,9090,222,161,28,33,222,553,0.401446654611212,"LEFL","Superior"
467,2011,9090,114,85,10,19,114,538,0.211895910780669,"LEFL","Superior"
467,1998,9020,178,141,11,26,178,387,0.459948320413437,"LEFL","Chequamegon"
467,2005,9030,273,186,39,48,273,389,0.701799485861183,"LEFL","Chippewa"
467,2007,9030,368,258,36,74,368,389,0.946015424164524,"LEFL","Chippewa"
467,2008,9020,133,104,13,16,133,380,0.35,"LEFL","Chequamegon"
467,1997,9090,88,67,13,8,88,487,0.180698151950719,"LEFL","Superior"
467,1997,9020,176,144,18,14,176,390,0.451282051282051,"LEFL","Chequamegon"
467,2004,9020,107,88,10,9,107,381,0.280839895013123,"LEFL","Chequamegon"
467,2002,9020,224,177,17,30,224,390,0.574358974358974,"LEFL","Chequamegon"
467,2007,9090,120,79,19,22,120,487,0.246406570841889,"LEFL","Superior"
467,2003,9090,176,142,13,21,176,491,0.358452138492872,"LEFL","Superior"
467,1996,9030,237,170,27,40,237,391,0.60613810741688,"LEFL","Chippewa"
467,1998,9090,105,85,10,10,105,486,0.216049382716049,"LEFL","Superior"
467,1998,9030,272,201,30,41,272,383,0.710182767624021,"LEFL","Chippewa"
467,2002,9090,111,87,13,11,111,489,0.226993865030675,"LEFL","Superior"
467,2009,9030,279,203,44,32,279,390,0.715384615384615,"LEFL","Chippewa"
467,1996,9090,113,83,18,12,113,482,0.234439834024896,"LEFL","Superior"
467,2001,9020,120,101,8,11,120,389,0.308483290488432,"LEFL","Chequamegon"
467,2006,9090,135,102,12,21,135,475,0.284210526315789,"LEFL","Superior"
467,2001,9090,132,101,13,18,132,491,0.268839103869654,"LEFL","Superior"
467,1999,9090,183,158,14,11,183,487,0.375770020533881,"LEFL","Superior"
467,2005,9020,154,108,18,28,154,383,0.402088772845953,"LEFL","Chequamegon"
467,2004,9090,93,67,10,16,93,470,0.197872340425532,"LEFL","Superior"
467,2002,9030,336,257,42,37,336,393,0.854961832061069,"LEFL","Chippewa"
467,2008,9090,185,108,35,42,185,557,0.33213644524237,"LEFL","Superior"
467,2011,9030,174,146,19,9,174,383,0.454308093994778,"LEFL","Chippewa"
467,2006,9030,252,200,23,29,252,391,0.644501278772379,"LEFL","Chippewa"
467,2000,9020,165,120,15,30,165,375,0.44,"LEFL","Chequamegon"
467,2010,9090,140,95,18,27,140,535,0.261682242990654,"LEFL","Superior"
467,2000,9030,308,226,40,42,308,393,0.783715012722646,"LEFL","Chippewa"
467,2012,9030,174,125,21,28,174,362,0.480662983425414,"LEFL","Chippewa"
467,2000,9090,127,82,14,31,127,484,0.262396694214876,"LEFL","Superior"
467,2001,9030,262,183,39,40,262,390,0.671794871794872,"LEFL","Chippewa"
467,2006,9020,131,112,7,12,131,388,0.337628865979381,"LEFL","Chequamegon"
467,2010,9020,96,74,13,9,96,361,0.265927977839335,"LEFL","Chequamegon"
467,2003,9030,280,219,22,39,280,393,0.712468193384224,"LEFL","Chippewa"
467,1997,9030,207,164,18,25,207,393,0.526717557251908,"LEFL","Chippewa"
467,2008,9030,233,170,32,31,233,361,0.645429362880886,"LEFL","Chippewa"
467,1995,9090,123,94,9,20,123,488,0.252049180327869,"LEFL","Superior"
467,2012,9090,173,136,23,14,173,556,0.311151079136691,"LEFL","Superior"
467,1995,9030,218,183,20,15,218,390,0.558974358974359,"LEFL","Chippewa"
467,2013,9090,125,66,24,35,125,563,0.22202486678508,"LEFL","Superior"
467,2007,9020,155,111,18,26,155,378,0.41005291005291,"LEFL","Chequamegon"
467,1999,9020,171,143,16,12,171,385,0.444155844155844,"LEFL","Chequamegon"
467,1995,9020,142,112,17,13,142,385,0.368831168831169,"LEFL","Chequamegon"
467,2009,9020,151,103,14,34,151,381,0.396325459317585,"LEFL","Chequamegon"
467,2004,9030,278,222,26,30,278,395,0.70379746835443,"LEFL","Chippewa"
467,2013,9030,214,162,24,28,214,390,0.548717948717949,"LEFL","Chippewa"
477,2009,9090,425,215,80,130,425,553,0.768535262206148,"BLJA","Superior"
